csv_date,hour,sky_condition,temp,precipitation
07/01/2012,11,4,65, 
07/01/2012,12,4,65, 
07/01/2012,13,4,65, 
07/01/2012,14,4,66, 
07/01/2012,15,4,66, 
07/01/2012,16,3,69, 
07/01/2012,17,1,68, 
07/01/2012,18,1,67, 
07/01/2012,19,3,63, 
07/01/2012,20,4,63, 
07/01/2012,21,3,61, 
07/01/2012,22,3,60, 
07/01/2012,23,3,59, 
07/02/2012,00,3,58, 
07/02/2012,01,3,57, 
07/02/2012,02,4,57, 
07/02/2012,03,4,57, 
07/02/2012,04,4,57, 
07/02/2012,05,3,57, 
07/02/2012,06,4,58, 
07/02/2012,07,4,59, 
07/02/2012,08,4,60, 
07/02/2012,09,4,62, 
07/02/2012,10,4,65, 
07/02/2012,11,3,67, 
07/02/2012,12,3,69, 
07/02/2012,13,3,70, 
07/02/2012,14,3,71, 
07/02/2012,15,3,71, 
07/02/2012,16,3,72, 
07/02/2012,17,3,67, 
07/02/2012,18,4,64, 
07/02/2012,19,4,62, 
07/02/2012,20,4,61, 
07/02/2012,21,4,60,  T
07/02/2012,22,4,57,0.01
07/02/2012,23,4,57,  T
07/03/2012,00,4,56,  T
07/03/2012,01,4,57, 
07/03/2012,02,4,56,  T
07/03/2012,03,3,56,  T
07/03/2012,04,3,56,  T
07/03/2012,05,3,58, 
07/03/2012,06,3,58, 
07/03/2012,07,3,60,  T
07/03/2012,08,3,61, 
07/03/2012,09,4,61, 
07/03/2012,10,3,63, 
07/03/2012,11,3,65, 
07/03/2012,12,3,64, 
07/03/2012,13,3,66, 
07/03/2012,14,3,66, 
07/03/2012,15,3,66, 
07/03/2012,16,3,65, 
07/03/2012,17,1,63, 
07/03/2012,18,2,62, 
07/03/2012,19,2,60, 
07/03/2012,20,2,58, 
07/03/2012,21,2,56, 
07/03/2012,22,2,55, 
07/03/2012,23,2,54, 
07/04/2012,00,0,53, 
07/04/2012,01,2,53, 
07/04/2012,02,0,52, 
07/04/2012,03,2,51, 
07/04/2012,04,3,50, 
07/04/2012,05,4,51, 
07/04/2012,06,4,52, 
07/04/2012,07,3,53, 
07/04/2012,08,2,57, 
07/04/2012,09,2,61, 
07/04/2012,10,2,65, 
07/04/2012,11,2,67, 
07/04/2012,12,2,69, 
07/04/2012,13,2,72, 
07/04/2012,14,2,73, 
07/04/2012,15,2,74, 
07/04/2012,16,2,75, 
07/04/2012,17,2,74, 
07/04/2012,18,2,72, 
07/04/2012,19,2,69, 
07/04/2012,20,2,65, 
07/04/2012,21,0,63, 
07/04/2012,22,0,61, 
07/04/2012,23,2,60, 
07/05/2012,00,0,59, 
07/05/2012,01,0,57, 
07/05/2012,02,0,57, 
07/05/2012,03,0,55, 
07/05/2012,04,2,55, 
07/05/2012,05,2,56, 
07/05/2012,06,0,57, 
07/05/2012,07,0,60, 
07/05/2012,08,0,63, 
07/05/2012,09,0,66, 
07/05/2012,10,2,69, 
07/05/2012,11,2,72, 
07/05/2012,12,2,76, 
07/05/2012,13,2,77, 
07/05/2012,14,1,79, 
07/05/2012,15,1,80, 
07/05/2012,16,1,81, 
07/05/2012,17,2,80, 
07/05/2012,18,2,77, 
07/05/2012,19,2,72, 
07/05/2012,20,1,71, 
07/05/2012,21,1,68, 
07/05/2012,22,1,65, 
07/05/2012,23,0,62, 
07/06/2012,00,0,60, 
07/06/2012,01,0,60, 
07/06/2012,02,0,59, 
07/06/2012,03,0,57, 
07/06/2012,04,2,56, 
07/06/2012,05,2,57, 
07/06/2012,06,1,59, 
07/06/2012,07,3,61, 
07/06/2012,08,2,65, 
07/06/2012,09,2,67, 
07/06/2012,10,2,69, 
07/06/2012,11,2,73, 
07/06/2012,12,2,75, 
07/06/2012,13,1,78, 
07/06/2012,14,1,80, 
07/06/2012,15,1,82, 
07/06/2012,16,1,81, 
07/06/2012,17,2,80, 
07/06/2012,18,1,76, 
07/06/2012,19,1,73, 
07/06/2012,20,2,69, 
07/06/2012,21,2,66, 
07/06/2012,22,2,64, 
07/06/2012,23,2,62, 
07/07/2012,00,2,60, 
07/07/2012,01,1,59, 
07/07/2012,02,2,58, 
07/07/2012,03,0,57, 
07/07/2012,04,0,57, 
07/07/2012,05,0,58, 
07/07/2012,06,2,60, 
07/07/2012,07,2,62, 
07/07/2012,08,0,65, 
07/07/2012,09,0,68, 
07/07/2012,10,0,72, 
07/07/2012,11,0,75, 
07/07/2012,12,0,78, 
07/07/2012,13,2,81, 
07/07/2012,14,1,84, 
07/07/2012,15,2,85, 
07/07/2012,16,2,87, 
07/07/2012,17,0,85, 
07/07/2012,18,0,83, 
07/07/2012,19,0,79, 
07/07/2012,20,2,76, 
07/07/2012,21,2,72, 
07/07/2012,22,0,70, 
07/07/2012,23,0,68, 
07/08/2012,00,0,65, 
07/08/2012,01,0,64, 
07/08/2012,02,0,63, 
07/08/2012,03,2,62, 
07/08/2012,04,2,62, 
07/08/2012,05,2,62, 
07/08/2012,06,2,64, 
07/08/2012,07,2,66, 
07/08/2012,08,0,69, 
07/08/2012,09,2,72, 
07/08/2012,10,2,75, 
07/08/2012,11,2,79, 
07/08/2012,12,2,82, 
07/08/2012,13,2,84, 
07/08/2012,14,2,86, 
07/08/2012,15,2,86, 
07/08/2012,16,2,87, 
07/08/2012,17,2,85, 
07/08/2012,18,3,83, 
07/08/2012,19,3,78, 
07/08/2012,20,3,73, 
07/08/2012,21,1,73, 
07/08/2012,22,1,68, 
07/08/2012,23,1,65, 
07/09/2012,00,1,63, 
07/09/2012,01,1,60, 
07/09/2012,02,1,59, 
07/09/2012,03,1,58, 
07/09/2012,04,1,58, 
07/09/2012,05,4,58, 
07/09/2012,06,3,59, 
07/09/2012,07,1,61, 
07/09/2012,08,2,63, 
07/09/2012,09,0,66, 
07/09/2012,10,0,69, 
07/09/2012,11,0,72, 
07/09/2012,12,0,75, 
07/09/2012,13,2,77, 
07/09/2012,14,2,81, 
07/09/2012,15,2,80, 
07/09/2012,16,2,82, 
07/09/2012,17,2,80, 
07/09/2012,18,2,76, 
07/09/2012,19,2,70, 
07/09/2012,20,2,66, 
07/09/2012,21,0,65, 
07/09/2012,22,0,60, 
07/09/2012,23,0,58, 
07/10/2012,00,0,57, 
07/10/2012,01,2,56, 
07/10/2012,02,2,55, 
07/10/2012,03,1,55, 
07/10/2012,04,4,56, 
07/10/2012,05,4,57, 
07/10/2012,06,4,57, 
07/10/2012,07,4,57, 
07/10/2012,08,4,59, 
07/10/2012,09,4,60, 
07/10/2012,10,1,65, 
07/10/2012,11,0,68, 
07/10/2012,12,0,72, 
07/10/2012,13,0,75, 
07/10/2012,14,0,79, 
07/10/2012,15,0,81, 
07/10/2012,16,0,81, 
07/10/2012,17,0,80, 
07/10/2012,18,0,78, 
07/10/2012,19,0,74, 
07/10/2012,20,0,72, 
07/10/2012,21,0,68, 
07/10/2012,22,0,67, 
07/10/2012,23,0,66, 
07/11/2012,00,0,65, 
07/11/2012,01,0,63, 
07/11/2012,02,0,62, 
07/11/2012,03,0,59, 
07/11/2012,04,2,59, 
07/11/2012,05,3,59, 
07/11/2012,06,4,59, 
07/11/2012,07,4,61, 
07/11/2012,08,3,63, 
07/11/2012,09,2,69, 
07/11/2012,10,0,73, 
07/11/2012,11,0,77, 
07/11/2012,12,2,80, 
07/11/2012,13,2,83, 
07/11/2012,14,2,85, 
07/11/2012,15,0,85, 
07/11/2012,16,2,85, 
07/11/2012,17,2,84, 
07/11/2012,18,2,81, 
07/11/2012,19,2,77, 
07/11/2012,20,2,74, 
07/11/2012,21,2,70, 
07/11/2012,22,2,69, 
07/11/2012,23,2,67, 
07/12/2012,00,0,65, 
07/12/2012,01,0,62, 
07/12/2012,02,0,61, 
07/12/2012,03,0,59, 
07/12/2012,04,2,58, 
07/12/2012,05,1,59, 
07/12/2012,06,0,60, 
07/12/2012,07,1,63, 
07/12/2012,08,1,66, 
07/12/2012,09,1,69, 
07/12/2012,10,1,71, 
07/12/2012,11,3,74, 
07/12/2012,12,1,76, 
07/12/2012,13,1,80, 
07/12/2012,14,1,82, 
07/12/2012,15,1,82, 
07/12/2012,16,2,82, 
07/12/2012,17,2,80, 
07/12/2012,18,1,76, 
07/12/2012,19,1,72, 
07/12/2012,20,1,67, 
07/12/2012,21,1,64, 
07/12/2012,22,1,61, 
07/12/2012,23,2,59, 
07/13/2012,00,2,58, 
07/13/2012,01,2,57, 
07/13/2012,02,3,57, 
07/13/2012,03,4,58, 
07/13/2012,04,4,58, 
07/13/2012,05,4,59, 
07/13/2012,06,4,59, 
07/13/2012,07,4,60, 
07/13/2012,08,3,62, 
07/13/2012,09,3,64, 
07/13/2012,10,1,66, 
07/13/2012,11,1,68, 
07/13/2012,12,2,71, 
07/13/2012,13,2,74, 
07/13/2012,14,2,76, 
07/13/2012,15,1,79, 
07/13/2012,16,1,78, 
07/13/2012,17,1,77, 
07/13/2012,18,1,75, 
07/13/2012,19,1,71, 
07/13/2012,20,2,70, 
07/13/2012,21,2,67, 
07/13/2012,22,0,66, 
07/13/2012,23,0,64, 
07/14/2012,00,0,62, 
07/14/2012,01,0,62, 
07/14/2012,02,2,61, 
07/14/2012,03,3,60, 
07/14/2012,04,1,59, 
07/14/2012,05,1,61, 
07/14/2012,06,3,61, 
07/14/2012,07,4,63, 
07/14/2012,08,1,66, 
07/14/2012,09,3,70, 
07/14/2012,10,3,70, 
07/14/2012,11,1,73, 
07/14/2012,12,1,77, 
07/14/2012,13,1,78, 
07/14/2012,14,1,80, 
07/14/2012,15,3,81, 
07/14/2012,16,1,81, 
07/14/2012,17,3,80, 
07/14/2012,18,3,78, 
07/14/2012,19,1,75, 
07/14/2012,20,1,72, 
07/14/2012,21,2,69, 
07/14/2012,22,0,65, 
07/14/2012,23,2,63, 
07/15/2012,00,3,63, 
07/15/2012,01,4,63, 
07/15/2012,02,4,63, 
07/15/2012,03,4,62,  T
07/15/2012,04,4,61,  T
07/15/2012,05,4,59,0.02
07/15/2012,06,4,59,0.02
07/15/2012,07,4,59,0.03
07/15/2012,08,4,60,0.03
07/15/2012,09,4,61,0.01
07/15/2012,10,3,64,  T
07/15/2012,11,4,65, 
07/15/2012,12,4,67, 
07/15/2012,13,4,70, 
07/15/2012,14,3,71, 
07/15/2012,15,3,71, 
07/15/2012,16,4,68, 
07/15/2012,17,4,64,  T
07/15/2012,18,4,65,  T
07/15/2012,19,4,65, 
07/15/2012,20,4,63, 
07/15/2012,21,4,62, 
07/15/2012,22,4,61, 
07/15/2012,23,4,60, 
07/16/2012,00,4,60, 
07/16/2012,01,3,58, 
07/16/2012,02,1,57, 
07/16/2012,03,1,57, 
07/16/2012,04,3,57, 
07/16/2012,05,3,58, 
07/16/2012,06,3,58, 
07/16/2012,07,1,62, 
07/16/2012,08,1,63, 
07/16/2012,09,3,66, 
07/16/2012,10,3,68, 
07/16/2012,11,3,71, 
07/16/2012,12,3,74, 
07/16/2012,13,1,76, 
07/16/2012,14,1,78, 
07/16/2012,15,1,79, 
07/16/2012,16,1,79, 
07/16/2012,17,1,79, 
07/16/2012,18,1,78, 
07/16/2012,19,1,74, 
07/16/2012,20,1,73, 
07/16/2012,21,3,72, 
07/16/2012,22,3,71, 
07/16/2012,23,3,69, 
07/17/2012,00,1,67, 
07/17/2012,01,1,67, 
07/17/2012,02,4,66, 
07/17/2012,03,4,65, 
07/17/2012,04,4,65, 
07/17/2012,05,4,66, 
07/17/2012,06,4,66, 
07/17/2012,07,3,68, 
07/17/2012,08,3,71, 
07/17/2012,09,3,72, 
07/17/2012,10,3,74, 
07/17/2012,11,3,76, 
07/17/2012,12,3,77, 
07/17/2012,13,3,77, 
07/17/2012,14,3,79, 
07/17/2012,15,4,80, 
07/17/2012,16,3,80, 
07/17/2012,17,3,80, 
07/17/2012,18,3,74, 
07/17/2012,19,3,69, 
07/17/2012,20,4,67, 
07/17/2012,21,3,68, 
07/17/2012,22,3,65, 
07/17/2012,23,4,65, 
07/18/2012,00,4,65, 
07/18/2012,01,4,64, 
07/18/2012,02,4,63, 
07/18/2012,03,4,63, 
07/18/2012,04,4,63, 
07/18/2012,05,4,63, 
07/18/2012,06,4,64, 
07/18/2012,07,3,64, 
07/18/2012,08,4,65, 
07/18/2012,09,4,67, 
07/18/2012,10,4,67, 
07/18/2012,11,4,68, 
07/18/2012,12,4,69, 
07/18/2012,13,4,69, 
07/18/2012,14,4,69, 
07/18/2012,15,4,70, 
07/18/2012,16,3,71, 
07/18/2012,17,4,71, 
07/18/2012,18,4,71, 
07/18/2012,19,4,69, 
07/18/2012,20,4,70, 
07/18/2012,21,4,64, 
07/18/2012,22,4,64, 
07/18/2012,23,4,63, 
07/19/2012,00,4,63, 
07/19/2012,01,4,63, 
07/19/2012,02,4,62, 
07/19/2012,03,4,62, 
07/19/2012,04,4,62, 
07/19/2012,05,4,62, 
07/19/2012,06,4,63, 
07/19/2012,07,4,64, 
07/19/2012,08,4,67, 
07/19/2012,09,3,69, 
07/19/2012,10,3,70, 
07/19/2012,11,3,71, 
07/19/2012,12,3,72, 
07/19/2012,13,3,73, 
07/19/2012,14,1,77, 
07/19/2012,15,1,78, 
07/19/2012,16,3,77, 
07/19/2012,17,3,78, 
07/19/2012,18,3,77, 
07/19/2012,19,3,76, 
07/19/2012,20,4,71,0.03
07/19/2012,21,4,71,  T
07/19/2012,22,4,70, 
07/19/2012,23,4,68,  T
07/20/2012,00,4,67,  T
07/20/2012,01,4,65,  T
07/20/2012,02,4,65,0.01
07/20/2012,03,4,65,0.02
07/20/2012,04,3,63,  T
07/20/2012,05,3,63, 
07/20/2012,06,3,64,  T
07/20/2012,07,3,64,  T
07/20/2012,08,3,66, 
07/20/2012,09,4,66,0.01
07/20/2012,10,4,66,  T
07/20/2012,11,4,68, 
07/20/2012,12,4,70, 
07/20/2012,13,3,72, 
07/20/2012,14,3,70, 
07/20/2012,15,3,71, 
07/20/2012,16,3,71, 
07/20/2012,17,3,70, 
07/20/2012,18,3,70, 
07/20/2012,19,3,68, 
07/20/2012,20,3,67, 
07/20/2012,21,4,68, 
07/20/2012,22,4,67, 
07/20/2012,23,4,66, 
07/21/2012,00,4,65, 
07/21/2012,01,3,65, 
07/21/2012,02,3,63, 
07/21/2012,03,4,61, 
07/21/2012,04,3,61, 
07/21/2012,05,4,62, 
07/21/2012,06,4,63, 
07/21/2012,07,4,65, 
07/21/2012,08,4,67, 
07/21/2012,09,3,70, 
07/21/2012,10,1,71, 
07/21/2012,11,1,75, 
07/21/2012,12,2,76, 
07/21/2012,13,2,76, 
07/21/2012,14,2,79, 
07/21/2012,15,2,79, 
07/21/2012,16,2,80, 
07/21/2012,17,2,79, 
07/21/2012,18,2,76, 
07/21/2012,19,2,73, 
07/21/2012,20,2,69, 
07/21/2012,21,0,66, 
07/21/2012,22,0,64, 
07/21/2012,23,0,62, 
07/22/2012,00,0,60, 
07/22/2012,01,2,59, 
07/22/2012,02,3,58, 
07/22/2012,03,4,59, 
07/22/2012,04,4,60, 
07/22/2012,05,4,60, 
07/22/2012,06,4,59, 
07/22/2012,07,4,59, 
07/22/2012,08,4,60, 
07/22/2012,09,4,62, 
07/22/2012,10,4,62, 
07/22/2012,11,3,65, 
07/22/2012,12,4,66, 
07/22/2012,13,4,66, 
07/22/2012,14,3,67, 
07/22/2012,15,3,68, 
07/22/2012,16,3,69, 
07/22/2012,17,3,67, 
07/22/2012,18,3,66, 
07/22/2012,19,3,64, 
07/22/2012,20,3,62, 
07/22/2012,21,3,60, 
07/22/2012,22,3,59, 
07/22/2012,23,3,58, 
07/23/2012,00,2,57, 
07/23/2012,01,2,56, 
07/23/2012,02,1,53, 
07/23/2012,03,1,51, 
07/23/2012,04,2,50, 
07/23/2012,05,2,54, 
07/23/2012,06,2,59, 
07/23/2012,07,1,61, 
07/23/2012,08,3,63, 
07/23/2012,09,3,64, 
07/23/2012,10,4,65, 
07/23/2012,11,3,67, 
07/23/2012,12,3,67, 
07/23/2012,13,3,69, 
07/23/2012,14,2,69, 
07/23/2012,15,2,71, 
07/23/2012,16,2,70, 
07/23/2012,17,2,68, 
07/23/2012,18,2,67, 
07/23/2012,19,2,64, 
07/23/2012,20,2,63, 
07/23/2012,21,0,61, 
07/23/2012,22,0,61, 
07/23/2012,23,0,59, 
07/24/2012,00,0,58, 
07/24/2012,01,2,57, 
07/24/2012,02,2,57, 
07/24/2012,03,2,56, 
07/24/2012,04,1,56, 
07/24/2012,05,1,56, 
07/24/2012,06,1,57, 
07/24/2012,07,3,61, 
07/24/2012,08,3,61, 
07/24/2012,09,4,63, 
07/24/2012,10,2,67, 
07/24/2012,11,2,70, 
07/24/2012,12,0,73, 
07/24/2012,13,0,76, 
07/24/2012,14,2,79, 
07/24/2012,15,2,80, 
07/24/2012,16,2,80, 
07/24/2012,17,0,78, 
07/24/2012,18,0,76, 
07/24/2012,19,0,73, 
07/24/2012,20,0,71, 
07/24/2012,21,0,68, 
07/24/2012,22,0,66, 
07/24/2012,23,0,65, 
07/25/2012,00,0,64, 
07/25/2012,01,0,61, 
07/25/2012,02,0,60, 
07/25/2012,03,0,59, 
07/25/2012,04,2,58, 
07/25/2012,05,2,59, 
07/25/2012,06,2,61, 
07/25/2012,07,2,63, 
07/25/2012,08,0,66, 
07/25/2012,09,0,70, 
07/25/2012,10,0,72, 
07/25/2012,11,0,76, 
07/25/2012,12,2,79, 
07/25/2012,13,2,82, 
07/25/2012,14,2,83, 
07/25/2012,15,2,84, 
07/25/2012,16,2,85, 
07/25/2012,17,0,84, 
07/25/2012,18,0,81, 
07/25/2012,19,2,77, 
07/25/2012,20,0,73, 
07/25/2012,21,0,70, 
07/25/2012,22,0,67, 
07/25/2012,23,0,65, 
07/26/2012,00,0,62, 
07/26/2012,01,0,60, 
07/26/2012,02,4,60, 
07/26/2012,03,4,61, 
07/26/2012,04,4,60, 
07/26/2012,05,4,61, 
07/26/2012,06,4,60, 
07/26/2012,07,4,61, 
07/26/2012,08,4,62, 
07/26/2012,09,4,63, 
07/26/2012,10,3,66, 
07/26/2012,11,2,70, 
07/26/2012,12,2,74, 
07/26/2012,13,2,78, 
07/26/2012,14,2,81, 
07/26/2012,15,2,82, 
07/26/2012,16,2,83, 
07/26/2012,17,2,80, 
07/26/2012,18,2,76, 
07/26/2012,19,2,69, 
07/26/2012,20,2,65, 
07/26/2012,21,0,62, 
07/26/2012,22,2,61, 
07/26/2012,23,4,60, 
07/27/2012,00,4,60, 
07/27/2012,01,4,61, 
07/27/2012,02,4,61, 
07/27/2012,03,4,61, 
07/27/2012,04,4,61, 
07/27/2012,05,4,61, 
07/27/2012,06,4,61, 
07/27/2012,07,4,60, 
07/27/2012,08,4,60,  T
07/27/2012,09,4,60,  T
07/27/2012,10,4,62,  T
07/27/2012,11,4,64, 
07/27/2012,12,4,65, 
07/27/2012,13,4,68, 
07/27/2012,14,4,69, 
07/27/2012,15,3,71, 
07/27/2012,16,3,72, 
07/27/2012,17,1,71, 
07/27/2012,18,3,71, 
07/27/2012,19,3,68, 
07/27/2012,20,3,66, 
07/27/2012,21,2,63, 
07/27/2012,22,2,62, 
07/27/2012,23,4,62, 
07/28/2012,00,4,62, 
07/28/2012,01,4,61, 
07/28/2012,02,4,61, 
07/28/2012,03,4,60, 
07/28/2012,04,4,60, 
07/28/2012,05,3,60, 
07/28/2012,06,3,61, 
07/28/2012,07,3,63, 
07/28/2012,08,1,65, 
07/28/2012,09,1,67, 
07/28/2012,10,2,69, 
07/28/2012,11,2,72, 
07/28/2012,12,2,74, 
07/28/2012,13,2,76, 
07/28/2012,14,2,78, 
07/28/2012,15,2,78, 
07/28/2012,16,2,77, 
07/28/2012,17,2,76, 
07/28/2012,18,0,74, 
07/28/2012,19,2,70, 
07/28/2012,20,2,67, 
07/28/2012,21,0,65, 
07/28/2012,22,0,64, 
07/28/2012,23,0,63, 
07/29/2012,00,1,63, 
07/29/2012,01,3,62, 
07/29/2012,02,3,61, 
07/29/2012,03,3,62, 
07/29/2012,04,3,62, 
07/29/2012,05,3,62, 
07/29/2012,06,3,63, 
07/29/2012,07,3,64, 
07/29/2012,08,4,64, 
07/29/2012,09,4,66, 
07/29/2012,10,3,68, 
07/29/2012,11,3,70, 
07/29/2012,12,1,72, 
07/29/2012,13,1,73, 
07/29/2012,14,2,74, 
07/29/2012,15,2,75, 
07/29/2012,16,2,75, 
07/29/2012,17,2,75, 
07/29/2012,18,0,73, 
07/29/2012,19,0,70, 
07/29/2012,20,0,67, 
07/29/2012,21,2,64, 
07/29/2012,22,0,62, 
07/29/2012,23,2,61, 
07/30/2012,00,2,60, 
07/30/2012,01,1,59, 
07/30/2012,02,3,59, 
07/30/2012,03,3,59, 
07/30/2012,04,3,59, 
07/30/2012,05,4,60, 
07/30/2012,06,4,61, 
07/30/2012,07,3,62, 
07/30/2012,08,3,64, 
07/30/2012,09,3,64, 
07/30/2012,10,3,67, 
07/30/2012,11,3,68, 
07/30/2012,12,1,70, 
07/30/2012,13,1,70, 
07/30/2012,14,2,71, 
07/30/2012,15,2,72, 
07/30/2012,16,2,73, 
07/30/2012,17,2,71, 
07/30/2012,18,2,69, 
07/30/2012,19,2,66, 
07/30/2012,20,2,64, 
07/30/2012,21,2,63, 
07/30/2012,22,0,62, 
07/30/2012,23,1,61, 
07/31/2012,00,3,60, 
07/31/2012,01,3,60, 
07/31/2012,02,1,59, 
07/31/2012,03,2,57, 
07/31/2012,04,3,57, 
07/31/2012,05,3,57, 
07/31/2012,06,3,59, 
07/31/2012,07,3,61, 
07/31/2012,08,3,63, 
07/31/2012,09,3,66, 
07/31/2012,10,3,67, 
07/31/2012,11,1,70, 
07/31/2012,12,0,72, 
07/31/2012,13,0,75, 
07/31/2012,14,0,76, 
07/31/2012,15,0,77, 
07/31/2012,16,0,78, 
07/31/2012,17,0,76, 
07/31/2012,18,0,74, 
07/31/2012,19,2,70, 
07/31/2012,20,2,67, 
07/31/2012,21,0,65, 
07/31/2012,22,0,63, 
07/31/2012,23,0,61, 
08/01/2012,00,2,60, 
08/01/2012,01,2,59, 
08/01/2012,02,1,58, 
08/01/2012,03,3,57, 
08/01/2012,04,4,57, 
08/01/2012,05,3,57, 
08/01/2012,06,4,59, 
08/01/2012,07,4,59, 
08/01/2012,08,4,60, 
08/01/2012,09,4,61, 
08/01/2012,10,4,64, 
08/01/2012,11,3,67, 
08/01/2012,12,2,70, 
08/01/2012,13,2,73, 
08/01/2012,14,2,77, 
08/01/2012,15,2,77, 
08/01/2012,16,2,77, 
08/01/2012,17,2,76, 
08/01/2012,18,2,73, 
08/01/2012,19,2,69, 
08/01/2012,20,2,65, 
08/01/2012,21,2,63, 
08/01/2012,22,2,61, 
08/01/2012,23,0,59, 
08/02/2012,00,0,57, 
08/02/2012,01,2,56, 
08/02/2012,02,2,56, 
08/02/2012,03,1,55, 
08/02/2012,04,3,55, 
08/02/2012,05,3,55, 
08/02/2012,06,1,58, 
08/02/2012,07,3,59, 
08/02/2012,08,3,61, 
08/02/2012,09,1,64, 
08/02/2012,10,3,66, 
08/02/2012,11,2,68, 
08/02/2012,12,1,71, 
08/02/2012,13,2,74, 
08/02/2012,14,2,74, 
08/02/2012,15,2,75, 
08/02/2012,16,2,74, 
08/02/2012,17,2,74, 
08/02/2012,18,2,71, 
08/02/2012,19,2,69, 
08/02/2012,20,2,67, 
08/02/2012,21,0,66, 
08/02/2012,22,2,64, 
08/02/2012,23,1,63, 
08/03/2012,00,3,62, 
08/03/2012,01,4,62, 
08/03/2012,02,4,62, 
08/03/2012,03,4,62, 
08/03/2012,04,4,62, 
08/03/2012,05,4,61, 
08/03/2012,06,3,62, 
08/03/2012,07,2,65, 
08/03/2012,08,2,67, 
08/03/2012,09,0,70, 
08/03/2012,10,0,73, 
08/03/2012,11,0,78, 
08/03/2012,12,0,84, 
08/03/2012,13,0,88, 
08/03/2012,14,0,88, 
08/03/2012,15,0,88, 
08/03/2012,16,0,87, 
08/03/2012,17,0,86, 
08/03/2012,18,0,82, 
08/03/2012,19,0,78, 
08/03/2012,20,0,76, 
08/03/2012,21,0,72, 
08/03/2012,22,0,70, 
08/03/2012,23,0,69, 
08/04/2012,00,0,67, 
08/04/2012,01,0,65, 
08/04/2012,02,0,64, 
08/04/2012,03,0,62, 
08/04/2012,04,0,60, 
08/04/2012,05,0,64, 
08/04/2012,06,0,67, 
08/04/2012,07,0,71, 
08/04/2012,08,0,76, 
08/04/2012,09,0,82, 
08/04/2012,10,0,87, 
08/04/2012,11,0,93, 
08/04/2012,12,0,98, 
08/04/2012,13,0,99, 
08/04/2012,14,0, 100, 
08/04/2012,15,0, 102, 
08/04/2012,16,0, 100, 
08/04/2012,17,0, 100, 
08/04/2012,18,0,93, 
08/04/2012,19,0,86, 
08/04/2012,20,0,83, 
08/04/2012,21,0,78, 
08/04/2012,22,2,76, 
08/04/2012,23,2,74, 
08/05/2012,00,2,70, 
08/05/2012,01,2,70, 
08/05/2012,02,0,67, 
08/05/2012,03,2,68, 
08/05/2012,04,3,64, 
08/05/2012,05,3,66, 
08/05/2012,06,3,70, 
08/05/2012,07,1,73, 
08/05/2012,08,2,75, 
08/05/2012,09,2,79, 
08/05/2012,10,2,82, 
08/05/2012,11,2,85, 
08/05/2012,12,1,88, 
08/05/2012,13,1,89, 
08/05/2012,14,1,91, 
08/05/2012,15,1,92, 
08/05/2012,16,1,93, 
08/05/2012,17,1,93, 
08/05/2012,18,3,88, 
08/05/2012,19,3,84, 
08/05/2012,20,4,79, 
08/05/2012,21,4,78, 
08/05/2012,22,4,74, 
08/05/2012,23,4,73,  T
08/06/2012,00,4,72,  T
08/06/2012,01,4,71, 
08/06/2012,02,4,69, 
08/06/2012,03,4,68, 
08/06/2012,04,3,67, 
08/06/2012,05,1,68, 
08/06/2012,06,2,68, 
08/06/2012,07,2,71, 
08/06/2012,08,0,74, 
08/06/2012,09,2,76, 
08/06/2012,10,2,79, 
08/06/2012,11,2,81, 
08/06/2012,12,2,86, 
08/06/2012,13,2,86, 
08/06/2012,14,2,89, 
08/06/2012,15,2,90, 
08/06/2012,16,2,88, 
08/06/2012,17,2,86, 
08/06/2012,18,2,81, 
08/06/2012,19,0,75, 
08/06/2012,20,0,72, 
08/06/2012,21,0,70, 
08/06/2012,22,0,67, 
08/06/2012,23,0,65, 
08/07/2012,00,0,63, 
08/07/2012,01,1,62, 
08/07/2012,02,4,63, 
08/07/2012,03,4,63, 
08/07/2012,04,4,63, 
08/07/2012,05,4,63, 
08/07/2012,06,4,63, 
08/07/2012,07,4,64, 
08/07/2012,08,4,64, 
08/07/2012,09,4,65, 
08/07/2012,10,4,67, 
08/07/2012,11,4,70, 
08/07/2012,12,3,73, 
08/07/2012,13,3,76, 
08/07/2012,14,3,78, 
08/07/2012,15,1,79, 
08/07/2012,16,3,76, 
08/07/2012,17,3,73, 
08/07/2012,18,3,70, 
08/07/2012,19,3,68, 
08/07/2012,20,3,67, 
08/07/2012,21,3,65, 
08/07/2012,22,4,64, 
08/07/2012,23,4,64, 
08/08/2012,00,4,64, 
08/08/2012,01,4,64, 
08/08/2012,02,4,63, 
08/08/2012,03,4,63, 
08/08/2012,04,4,62, 
08/08/2012,05,4,61, 
08/08/2012,06,4,61, 
08/08/2012,07,4,62, 
08/08/2012,08,4,63, 
08/08/2012,09,4,65, 
08/08/2012,10,4,67, 
08/08/2012,11,3,67, 
08/08/2012,12,1,71, 
08/08/2012,13,2,72, 
08/08/2012,14,2,73, 
08/08/2012,15,2,74, 
08/08/2012,16,2,75, 
08/08/2012,17,2,74, 
08/08/2012,18,2,71, 
08/08/2012,19,2,69, 
08/08/2012,20,2,68, 
08/08/2012,21,0,66, 
08/08/2012,22,0,64, 
08/08/2012,23,0,62, 
08/09/2012,00,0,62, 
08/09/2012,01,2,61, 
08/09/2012,02,3,61, 
